city,listing_id,bathrooms,price_per_sqft,build_year,url,price,bedrooms,state,longitude,zip_code,partial_bathrooms,street,address,latitude,house_type,state_code,sqft,neighborhood
New York,3081781118,3,0,1930,https://www.trulia.com/property/3081781118-140-E-40th-St-11CDE-New-York-NY-10016,2495000,3,New York,-73.9765,10016,,E 40th St,"140 East 40th Street #11CDE, New York, NY",40.74971,Coop,NY,,Murray Hill
New York,3098802029,0,0,,https://www.trulia.com/property/3098802029-Lot-Land-New-York-NY-10002,9750000,,New York,-73.991516,10002,,Canal St,"Address Not Disclosed, New York, NY",40.714638,Lot/Land,NY,,Chinatown
New York,3253956434,2,0,1994,https://www.trulia.com/property/3253956434-101-W-67th-St-52C-New-York-NY-10023,5950000,2,New York,-73.981476,10023,,W 67th St,"101 West 67th Street #52C, New York, NY",40.774803,Condo,NY,,Upper West Side
New York,3228595247,3,0,1915,https://www.trulia.com/property/3228595247-993-Park-Ave-3E-New-York-NY-10028,5350000,5,New York,-73.95788,10028,,Park Ave,"993 Park Avenue #3E, New York, NY",40.778503,Coop,NY,,Upper East Side
New York,3253750374,0,0,,https://www.trulia.com/property/3253750374-308-W-81st-St-New-York-NY-10024,8950000,,New York,-73.98091,10024,,W 81st St,"308 West 81st Street, New York, NY",40.78571,Townhome,NY,,Upper West Side
New York,3058340639,4,0,1959,https://www.trulia.com/property/3058340639-45-Sutton-Pl-S-18MN-New-York-NY-10022,3795000,3,New York,-73.96139,10022,,Sutton Pl S,"45 Sutton Place South #18MN, New York, NY",40.75558,Coop,NY,,Sutton Place
New York,3253625636,10,0,,https://www.trulia.com/property/3253625636-17-E-9th-St-New-York-NY-10003,9750000,,New York,-73.99472,10003,,E 9th St,"17 East 9th Street, New York, NY",40.73258,Townhome,NY,,Greenwich Village
New York,3003089093,2,0,1932,https://www.trulia.com/property/3003089093-99-John-St-1403-New-York-NY-10038,2750000,2,New York,-74.00602,10038,0,John St,"99 John Street #1403, New York, NY",40.708275,Condo,NY,,Financial District
New York,3246923725,0,0,,https://www.trulia.com/property/3246923725-179-E-3rd-St-New-York-NY-10009,24750000,,New York,-73.98403,10009,,E 3rd St,"179 East 3rd Street, New York, NY",40.72328,Apt/Condo/Twnhm,NY,,East Village
New York,3247162010,0,0,1930,https://www.trulia.com/property/3247162010-450-W-141st-St-New-York-NY-10031,4200000,4,New York,-73.94887,10031,,W 141st St,"450 West 141st Street, New York, NY",40.82228,Apt/Condo/Twnhm,NY,,Hamilton Heights
New York,3247231689,3,0,1948,https://www.trulia.com/property/3247231689-710-Park-Ave-16AB-New-York-NY-10021,5450000,3,New York,-73.96533,10021,,Park Ave,"710 Park Avenue #16AB, New York, NY",40.76978,Coop,NY,,Upper East Side
New York,3253359534,6,0,,https://www.trulia.com/property/3253359534-266-W-71st-St-New-York-NY-10023,5995000,4,New York,-73.98461,10023,,W 71st St,"266 West 71st Street, New York, NY",40.77873,Townhome,NY,,Upper West Side
